Pavarde        Vardas         vidurkis            mediana             
Vardas4393     Pavarde4393    5.5                 5.2                 
Vardas6482     Pavarde6482    5.5                 6                   
Vardas8654     Pavarde8654    5.5                 6                   
Vardas9738     Pavarde9738    5.5                 4.8                 
Vardas9380     Pavarde9380    5.5                 4.8                 
Vardas5558     Pavarde5558    5.5                 5.2                 
Vardas8817     Pavarde8817    5.5                 5.6                 
Vardas98       Pavarde98      5.5                 6                   
Vardas7551     Pavarde7551    5.5                 5.6                 
Vardas339      Pavarde339     5.5                 5.2                 
Vardas9414     Pavarde9414    5.5                 5.6                 
Vardas4030     Pavarde4030    5.5                 5.6                 
Vardas6568     Pavarde6568    5.5                 5.6                 
Vardas1482     Pavarde1482    5.5                 5.6                 
Vardas6200     Pavarde6200    5.5                 5.6                 
Vardas4650     Pavarde4650    5.5                 6.4                 
Vardas9269     Pavarde9269    5.5                 5.2                 
Vardas2301     Pavarde2301    5.5                 5.6                 
Vardas4082     Pavarde4082    5.5                 5.2                 
Vardas9657     Pavarde9657    5.5                 5.6                 
Vardas9635     Pavarde9635    5.5                 5.2                 
Vardas2461     Pavarde2461    5.5                 6                   
Vardas3766     Pavarde3766    5.5                 4.8                 
Vardas6690     Pavarde6690    5.5                 5.6                 
Vardas2229     Pavarde2229    5.5                 5.2                 
Vardas8932     Pavarde8932    5.5                 6.4                 
Vardas6495     Pavarde6495    5.5                 5.6                 
Vardas2688     Pavarde2688    5.5                 5.8                 
Vardas5874     Pavarde5874    5.5                 5.8                 
Vardas3416     Pavarde3416    5.5                 5.4                 
Vardas7996     Pavarde7996    5.5                 5.4                 
Vardas1528     Pavarde1528    5.5                 5.8                 
Vardas5643     Pavarde5643    5.5                 5.8                 
Vardas9368     Pavarde9368    5.5                 5.8                 
Vardas7675     Pavarde7675    5.5                 5.4                 
Vardas9041     Pavarde9041    5.5                 6.2                 
Vardas9015     Pavarde9015    5.5                 5.4                 
Vardas5267     Pavarde5267    5.5                 5.4                 
Vardas5426     Pavarde5426    5.5                 5.4                 
Vardas5875     Pavarde5875    5.5                 5.8                 
Vardas8174     Pavarde8174    5.5                 5                   
Vardas7124     Pavarde7124    5.5                 5.8                 
Vardas8878     Pavarde8878    5.5                 5.4                 
Vardas5723     Pavarde5723    5.5                 5.8                 
Vardas662      Pavarde662     5.5                 5.8                 
Vardas5031     Pavarde5031    5.5                 5.8                 
Vardas9610     Pavarde9610    5.5                 6.2                 
Vardas5209     Pavarde5209    5.5                 5                   
Vardas2841     Pavarde2841    5.5                 5                   
Vardas2014     Pavarde2014    5.5                 5.8                 
Vardas4740     Pavarde4740    5.5                 5.4                 
Vardas1238     Pavarde1238    5.5                 5.8                 
Vardas9572     Pavarde9572    5.5                 5.4                 
Vardas9873     Pavarde9873    5.5                 5.8                 
Vardas5772     Pavarde5772    5.5                 5                   
Vardas4737     Pavarde4737    5.5                 5.4                 
Vardas5976     Pavarde5976    5.5                 5.4                 
Vardas8396     Pavarde8396    5.5                 5                   
Vardas2656     Pavarde2656    5.5                 5.4                 
Vardas197      Pavarde197     5.5                 5                   
Vardas2509     Pavarde2509    5.5                 5.4                 
Vardas2250     Pavarde2250    5.5                 5.4                 
Vardas5656     Pavarde5656    5.5                 5.4                 
Vardas9172     Pavarde9172    5.5                 5.4                 
Vardas1585     Pavarde1585    5.5                 5.4                 
Vardas3694     Pavarde3694    5.5                 5                   
Vardas2956     Pavarde2956    5.5                 5.8                 
Vardas3270     Pavarde3270    5.5                 5                   
Vardas9308     Pavarde9308    5.5                 5.4                 
Vardas3872     Pavarde3872    5.5                 5.4                 
Vardas8126     Pavarde8126    5.5                 6.6                 
Vardas4208     Pavarde4208    5.5                 6.2                 
Vardas6187     Pavarde6187    5.5                 5.8                 
Vardas7297     Pavarde7297    5.5                 5                   
Vardas1726     Pavarde1726    5.5                 5.4                 
Vardas7777     Pavarde7777    5.5                 5                   
Vardas7067     Pavarde7067    5.5                 5                   
Vardas4091     Pavarde4091    5.5                 5.4                 
Vardas1980     Pavarde1980    5.5                 6.2                 
Vardas9772     Pavarde9772    5.5                 5.4                 
Vardas2705     Pavarde2705    5.5                 5.4                 
Vardas7364     Pavarde7364    5.5                 5                   
Vardas2555     Pavarde2555    5.5                 5                   
Vardas49       Pavarde49      5.5                 5.4                 
Vardas5016     Pavarde5016    5.5                 5.8                 
Vardas4176     Pavarde4176    5.4                 5.2                 
Vardas1226     Pavarde1226    5.4                 5.6                 
Vardas9203     Pavarde9203    5.4                 6                   
Vardas6812     Pavarde6812    5.4                 4.8                 
Vardas9238     Pavarde9238    5.4                 6                   
Vardas7506     Pavarde7506    5.4                 4.8                 
Vardas7256     Pavarde7256    5.4                 5.6                 
Vardas7423     Pavarde7423    5.4                 5.6                 
Vardas8580     Pavarde8580    5.4                 5.2                 
Vardas53       Pavarde53      5.4                 5.6                 
Vardas4247     Pavarde4247    5.4                 4.8                 
Vardas2942     Pavarde2942    5.4                 5.6                 
Vardas6732     Pavarde6732    5.4                 5.6                 
Vardas1640     Pavarde1640    5.4                 4.8                 
Vardas9432     Pavarde9432    5.4                 5.2                 
Vardas6783     Pavarde6783    5.4                 5.2                 
Vardas4309     Pavarde4309    5.4                 6                   
Vardas3381     Pavarde3381    5.4                 5.6                 
Vardas2433     Pavarde2433    5.4                 5.6                 
Vardas2333     Pavarde2333    5.4                 5.6                 
Vardas4333     Pavarde4333    5.4                 6                   
Vardas1579     Pavarde1579    5.4                 5.6                 
Vardas4346     Pavarde4346    5.4                 5.6                 
Vardas8104     Pavarde8104    5.4                 6                   
Vardas3137     Pavarde3137    5.4                 6.4                 
Vardas8838     Pavarde8838    5.4                 5.6                 
Vardas8380     Pavarde8380    5.4                 5.2                 
Vardas2193     Pavarde2193    5.4                 5.2                 
Vardas4490     Pavarde4490    5.4                 5.6                 
Vardas9729     Pavarde9729    5.4                 5.2                 
Vardas4        Pavarde4       5.4                 5.6                 
Vardas7081     Pavarde7081    5.4                 5.6                 
Vardas3175     Pavarde3175    5.4                 6                   
Vardas6734     Pavarde6734    5.4                 5.2                 
Vardas6644     Pavarde6644    5.4                 4.8                 
Vardas9162     Pavarde9162    5.4                 4.4                 
Vardas2696     Pavarde2696    5.4                 5.6                 
Vardas3663     Pavarde3663    5.4                 4.8                 
Vardas1728     Pavarde1728    5.4                 6                   
Vardas6706     Pavarde6706    5.4                 6                   
Vardas7167     Pavarde7167    5.4                 5.2                 
Vardas2511     Pavarde2511    5.4                 5.2                 
Vardas3719     Pavarde3719    5.4                 6                   
Vardas7971     Pavarde7971    5.4                 5.2                 
Vardas644      Pavarde644     5.4                 5.6                 
Vardas736      Pavarde736     5.4                 5.6                 
Vardas876      Pavarde876     5.4                 5.2                 
Vardas3794     Pavarde3794    5.4                 5.2                 
Vardas7812     Pavarde7812    5.4                 4.8                 
Vardas8095     Pavarde8095    5.4                 5.6                 
Vardas4916     Pavarde4916    5.4                 5.6                 
Vardas7033     Pavarde7033    5.4                 6                   
Vardas8028     Pavarde8028    5.4                 6                   
Vardas8041     Pavarde8041    5.4                 5.6                 
Vardas700      Pavarde700     5.4                 5.2                 
Vardas9950     Pavarde9950    5.4                 6                   
Vardas9957     Pavarde9957    5.4                 5.6                 
Vardas8404     Pavarde8404    5.4                 4.4                 
Vardas4944     Pavarde4944    5.4                 6                   
Vardas8448     Pavarde8448    5.4                 4.8                 
Vardas5613     Pavarde5613    5.4                 4.8                 
Vardas303      Pavarde303     5.4                 5.6                 
Vardas9616     Pavarde9616    5.4                 5                   
Vardas835      Pavarde835     5.4                 5.8                 
Vardas3824     Pavarde3824    5.4                 4.6                 
Vardas9725     Pavarde9725    5.4                 5.8                 
Vardas2429     Pavarde2429    5.4                 4.6                 
Vardas2535     Pavarde2535    5.4                 5.4                 
Vardas6714     Pavarde6714    5.4                 5.8                 
Vardas5438     Pavarde5438    5.4                 5.4                 
Vardas5339     Pavarde5339    5.4                 5.4                 
Vardas1186     Pavarde1186    5.4                 5                   
Vardas9946     Pavarde9946    5.4                 5.4                 
Vardas4124     Pavarde4124    5.4                 5.4                 
Vardas3467     Pavarde3467    5.4                 5                   
Vardas7272     Pavarde7272    5.4                 5.8                 
Vardas9623     Pavarde9623    5.4                 5                   
Vardas1181     Pavarde1181    5.4                 5                   
Vardas1167     Pavarde1167    5.4                 5.4                 
Vardas5039     Pavarde5039    5.4                 5.4                 
Vardas4029     Pavarde4029    5.4                 5.4                 
Vardas9502     Pavarde9502    5.4                 5.4                 
Vardas6289     Pavarde6289    5.4                 5.4                 
Vardas8510     Pavarde8510    5.4                 5                   
Vardas177      Pavarde177     5.4                 5.4                 
Vardas838      Pavarde838     5.4                 5                   
Vardas7491     Pavarde7491    5.4                 5.4                 
Vardas6597     Pavarde6597    5.4                 5.4                 
Vardas7115     Pavarde7115    5.4                 5.4                 
Vardas8967     Pavarde8967    5.4                 5.4                 
Vardas2450     Pavarde2450    5.4                 5.4                 
Vardas7986     Pavarde7986    5.4                 6.2                 
Vardas645      Pavarde645     5.4                 5.4                 
Vardas2471     Pavarde2471    5.4                 5.8                 
Vardas4147     Pavarde4147    5.4                 5.8                 
Vardas6228     Pavarde6228    5.4                 5.4                 
Vardas4398     Pavarde4398    5.4                 5.8                 
Vardas3194     Pavarde3194    5.4                 5.4                 
Vardas7615     Pavarde7615    5.4                 5.8                 
Vardas8218     Pavarde8218    5.4                 5.8                 
Vardas4312     Pavarde4312    5.4                 6.2                 
Vardas5560     Pavarde5560    5.4                 5.8                 
Vardas213      Pavarde213     5.4                 6.2                 
Vardas1083     Pavarde1083    5.4                 5.4                 
Vardas9283     Pavarde9283    5.4                 5.4                 
Vardas8879     Pavarde8879    5.4                 5.8                 
Vardas1628     Pavarde1628    5.4                 5.8                 
Vardas5537     Pavarde5537    5.4                 5.4                 
Vardas4417     Pavarde4417    5.4                 5.4                 
Vardas761      Pavarde761     5.4                 5                   
Vardas5146     Pavarde5146    5.4                 5                   
Vardas3695     Pavarde3695    5.4                 5.4                 
Vardas7160     Pavarde7160    5.4                 5.4                 
Vardas2271     Pavarde2271    5.4                 5                   
Vardas5577     Pavarde5577    5.4                 6.2                 
Vardas95       Pavarde95      5.4                 5.4                 
Vardas1664     Pavarde1664    5.4                 5.8                 
Vardas7414     Pavarde7414    5.4                 5.4                 
Vardas533      Pavarde533     5.4                 5.6                 
Vardas1202     Pavarde1202    5.4                 5.2                 
Vardas104      Pavarde104     5.4                 5.2                 
Vardas7055     Pavarde7055    5.4                 5.6                 
Vardas6970     Pavarde6970    5.4                 5.2                 
Vardas8023     Pavarde8023    5.4                 5.2                 
Vardas4225     Pavarde4225    5.4                 5.6                 
Vardas394      Pavarde394     5.4                 5.6                 
Vardas5069     Pavarde5069    5.4                 6                   
Vardas8590     Pavarde8590    5.4                 5.6                 
Vardas2396     Pavarde2396    5.4                 6                   
Vardas4181     Pavarde4181    5.4                 6                   
Vardas4828     Pavarde4828    5.4                 5.6                 
Vardas9373     Pavarde9373    5.4                 5.2                 
Vardas1236     Pavarde1236    5.4                 5.6                 
Vardas3738     Pavarde3738    5.4                 5.6                 
Vardas4798     Pavarde4798    5.4                 6.4                 
Vardas1564     Pavarde1564    5.4                 5.6                 
Vardas1143     Pavarde1143    5.4                 5.2                 
Vardas5368     Pavarde5368    5.4                 5.6                 
Vardas6885     Pavarde6885    5.4                 6                   
Vardas8927     Pavarde8927    5.4                 6                   
Vardas1114     Pavarde1114    5.4                 5.2                 
Vardas4098     Pavarde4098    5.4                 5.2                 
Vardas897      Pavarde897     5.4                 5.2                 
Vardas2019     Pavarde2019    5.4                 5.2                 
Vardas7862     Pavarde7862    5.4                 5.2                 
Vardas7885     Pavarde7885    5.4                 5.6                 
Vardas3787     Pavarde3787    5.4                 4.4                 
Vardas5071     Pavarde5071    5.4                 5.2                 
Vardas2215     Pavarde2215    5.4                 5.6                 
Vardas8409     Pavarde8409    5.4                 6                   
Vardas1957     Pavarde1957    5.4                 5.2                 
Vardas8597     Pavarde8597    5.4                 4.8                 
Vardas32       Pavarde32      5.4                 5.2                 
Vardas20       Pavarde20      5.4                 5.6                 
Vardas8652     Pavarde8652    5.4                 5.2                 
Vardas5364     Pavarde5364    5.4                 4.8                 
Vardas2785     Pavarde2785    5.4                 5.2                 
Vardas6221     Pavarde6221    5.4                 5.2                 
Vardas3139     Pavarde3139    5.4                 5.6                 
Vardas9640     Pavarde9640    5.4                 5.6                 
Vardas9942     Pavarde9942    5.4                 5.2                 
Vardas3360     Pavarde3360    5.4                 5.6                 
Vardas6925     Pavarde6925    5.4                 4.8                 
Vardas9443     Pavarde9443    5.4                 4.4                 
Vardas2338     Pavarde2338    5.4                 4.8                 
Vardas4405     Pavarde4405    5.4                 4.4                 
Vardas4595     Pavarde4595    5.4                 5.2                 
Vardas3690     Pavarde3690    5.4                 6                   
Vardas1374     Pavarde1374    5.4                 4.8                 
Vardas9972     Pavarde9972    5.4                 5.2                 
Vardas1531     Pavarde1531    5.4                 5.2                 
Vardas5988     Pavarde5988    5.4                 5.2                 
Vardas5228     Pavarde5228    5.4                 5.6                 
Vardas7592     Pavarde7592    5.4                 5.2                 
Vardas4376     Pavarde4376    5.4                 5.2                 
Vardas2744     Pavarde2744    5.4                 6                   
Vardas6826     Pavarde6826    5.3                 5.8                 
Vardas8599     Pavarde8599    5.3                 5                   
Vardas8407     Pavarde8407    5.3                 5.8                 
Vardas2514     Pavarde2514    5.3                 4.6                 
Vardas6770     Pavarde6770    5.3                 5                   
Vardas5030     Pavarde5030    5.3                 5.4                 
Vardas9228     Pavarde9228    5.3                 5                   
Vardas6140     Pavarde6140    5.3                 4.6                 
Vardas5971     Pavarde5971    5.3                 5                   
Vardas8251     Pavarde8251    5.3                 5                   
Vardas8656     Pavarde8656    5.3                 5                   
Vardas5649     Pavarde5649    5.3                 5.4                 
Vardas1619     Pavarde1619    5.3                 5.4                 
Vardas9787     Pavarde9787    5.3                 5.8                 
Vardas1012     Pavarde1012    5.3                 5.4                 
Vardas5941     Pavarde5941    5.3                 5                   
Vardas9917     Pavarde9917    5.3                 5.4                 
Vardas8865     Pavarde8865    5.3                 5                   
Vardas231      Pavarde231     5.3                 5                   
Vardas1157     Pavarde1157    5.3                 5.4                 
Vardas3878     Pavarde3878    5.3                 5                   
Vardas3896     Pavarde3896    5.3                 4.6                 
Vardas9921     Pavarde9921    5.3                 5.4                 
Vardas9926     Pavarde9926    5.3                 5.4                 
Vardas4868     Pavarde4868    5.3                 5                   
Vardas1595     Pavarde1595    5.3                 5.4                 
Vardas768      Pavarde768     5.3                 5.8                 
Vardas3481     Pavarde3481    5.3                 5                   
Vardas3197     Pavarde3197    5.3                 5                   
Vardas3186     Pavarde3186    5.3                 5.8                 
Vardas2738     Pavarde2738    5.3                 5.4                 
Vardas1103     Pavarde1103    5.3                 5                   
Vardas1944     Pavarde1944    5.3                 5.4                 
Vardas8591     Pavarde8591    5.3                 5.8                 
Vardas2257     Pavarde2257    5.3                 5.4                 
Vardas2575     Pavarde2575    5.3                 5                   
Vardas7835     Pavarde7835    5.3                 5                   
Vardas5917     Pavarde5917    5.3                 5.8                 
Vardas8198     Pavarde8198    5.3                 4.6                 
Vardas9986     Pavarde9986    5.3                 5.4                 
Vardas195      Pavarde195     5.3                 5.4                 
Vardas6255     Pavarde6255    5.3                 5.8                 
Vardas9625     Pavarde9625    5.3                 5                   
Vardas4818     Pavarde4818    5.3                 5.4                 
Vardas2968     Pavarde2968    5.3                 5                   
Vardas3447     Pavarde3447    5.3                 5.4                 
Vardas7607     Pavarde7607    5.3                 5                   
Vardas3444     Pavarde3444    5.3                 5                   
Vardas2680     Pavarde2680    5.3                 5.8                 
Vardas2839     Pavarde2839    5.3                 5.4                 
Vardas3761     Pavarde3761    5.3                 5                   
Vardas6261     Pavarde6261    5.3                 5                   
Vardas9531     Pavarde9531    5.3                 5.8                 
Vardas4527     Pavarde4527    5.3                 5.4                 
Vardas6262     Pavarde6262    5.3                 6.2                 
Vardas8644     Pavarde8644    5.3                 5.4                 
Vardas8610     Pavarde8610    5.3                 5                   
Vardas3635     Pavarde3635    5.3                 5                   
Vardas1770     Pavarde1770    5.3                 5.4                 
Vardas5665     Pavarde5665    5.3                 5.4                 
Vardas7451     Pavarde7451    5.3                 5                   
Vardas4017     Pavarde4017    5.3                 5.4                 
Vardas4603     Pavarde4603    5.3                 4.6                 
Vardas1439     Pavarde1439    5.3                 5.4                 
Vardas407      Pavarde407     5.3                 5.6                 
Vardas3286     Pavarde3286    5.3                 5.6                 
Vardas5423     Pavarde5423    5.3                 6                   
Vardas5192     Pavarde5192    5.3                 5.6                 
Vardas4240     Pavarde4240    5.3                 6                   
Vardas8940     Pavarde8940    5.3                 5.2                 
Vardas9663     Pavarde9663    5.3                 6                   
Vardas9081     Pavarde9081    5.3                 5.6                 
Vardas4317     Pavarde4317    5.3                 5.6                 
Vardas9395     Pavarde9395    5.3                 5.2                 
Vardas7288     Pavarde7288    5.3                 5.2                 
Vardas2936     Pavarde2936    5.3                 5.6                 
Vardas5995     Pavarde5995    5.3                 5.6                 
Vardas2155     Pavarde2155    5.3                 5.2                 
Vardas29       Pavarde29      5.3                 6                   
Vardas1123     Pavarde1123    5.3                 5.2                 
Vardas7074     Pavarde7074    5.3                 5.2                 
Vardas1740     Pavarde1740    5.3                 5.6                 
Vardas2091     Pavarde2091    5.3                 5.6                 
Vardas5490     Pavarde5490    5.3                 6                   
Vardas19       Pavarde19      5.3                 5.6                 
Vardas5105     Pavarde5105    5.3                 6                   
Vardas7244     Pavarde7244    5.3                 5.6                 
Vardas7442     Pavarde7442    5.3                 5.6                 
Vardas5585     Pavarde5585    5.3                 6                   
Vardas2172     Pavarde2172    5.3                 5.6                 
Vardas1291     Pavarde1291    5.3                 5.2                 
Vardas4406     Pavarde4406    5.3                 5.2                 
Vardas5374     Pavarde5374    5.3                 5.6                 
Vardas9871     Pavarde9871    5.3                 5.2                 
Vardas6292     Pavarde6292    5.3                 5.2                 
Vardas1701     Pavarde1701    5.3                 6                   
Vardas1497     Pavarde1497    5.3                 5.6                 
Vardas7339     Pavarde7339    5.3                 5.2                 
Vardas8638     Pavarde8638    5.3                 5.6                 
Vardas4071     Pavarde4071    5.3                 5.6                 
Vardas9682     Pavarde9682    5.3                 5.6                 
Vardas1260     Pavarde1260    5.3                 5.2                 
Vardas3821     Pavarde3821    5.3                 4.4                 
Vardas498      Pavarde498     5.3                 4.8                 
Vardas1158     Pavarde1158    5.3                 5.2                 
Vardas5635     Pavarde5635    5.3                 4.8                 
Vardas6642     Pavarde6642    5.3                 4.8                 
Vardas8639     Pavarde8639    5.3                 4.4                 
Vardas9447     Pavarde9447    5.3                 6                   
Vardas2072     Pavarde2072    5.3                 5.2                 
Vardas24       Pavarde24      5.3                 4.8                 
Vardas7962     Pavarde7962    5.3                 5.6                 
Vardas3365     Pavarde3365    5.3                 4.8                 
Vardas4954     Pavarde4954    5.3                 5.2                 
Vardas1580     Pavarde1580    5.3                 4.8                 
Vardas6530     Pavarde6530    5.3                 4.8                 
Vardas1232     Pavarde1232    5.3                 5.2                 
Vardas8851     Pavarde8851    5.3                 5.6                 
Vardas4238     Pavarde4238    5.3                 6                   
Vardas2103     Pavarde2103    5.3                 5.6                 
Vardas1446     Pavarde1446    5.3                 5.2                 
Vardas6496     Pavarde6496    5.3                 5.2                 
Vardas7883     Pavarde7883    5.3                 4.8                 
Vardas6436     Pavarde6436    5.3                 5.2                 
Vardas3744     Pavarde3744    5.3                 5.2                 
Vardas3927     Pavarde3927    5.3                 5.2                 
Vardas7230     Pavarde7230    5.3                 5.2                 
Vardas3574     Pavarde3574    5.3                 4.8                 
Vardas8943     Pavarde8943    5.3                 5.2                 
Vardas5836     Pavarde5836    5.3                 5.2                 
Vardas3602     Pavarde3602    5.3                 4.4                 
Vardas5344     Pavarde5344    5.2                 5.4                 
Vardas3929     Pavarde3929    5.2                 5                   
Vardas1879     Pavarde1879    5.2                 5.4                 
Vardas3181     Pavarde3181    5.2                 4.6                 
Vardas9763     Pavarde9763    5.2                 5                   
Vardas8400     Pavarde8400    5.2                 5.8                 
Vardas3273     Pavarde3273    5.2                 5.4                 
Vardas512      Pavarde512     5.2                 5.4                 
Vardas8056     Pavarde8056    5.2                 4.6                 
Vardas3888     Pavarde3888    5.2                 5.8                 
Vardas973      Pavarde973     5.2                 5.4                 
Vardas4756     Pavarde4756    5.2                 5.4                 
Vardas1076     Pavarde1076    5.2                 5.4                 
Vardas8273     Pavarde8273    5.2                 5.4                 
Vardas3804     Pavarde3804    5.2                 5.8                 
Vardas9225     Pavarde9225    5.2                 5.4                 
Vardas4254     Pavarde4254    5.2                 5                   
Vardas6030     Pavarde6030    5.2                 5.4                 
Vardas2658     Pavarde2658    5.2                 5.4                 
Vardas2065     Pavarde2065    5.2                 5.4                 
Vardas1541     Pavarde1541    5.2                 5.4                 
Vardas4198     Pavarde4198    5.2                 5.8                 
Vardas4730     Pavarde4730    5.2                 4.6                 
Vardas6740     Pavarde6740    5.2                 5                   
Vardas8421     Pavarde8421    5.2                 5                   
Vardas1125     Pavarde1125    5.2                 5.4                 
Vardas4896     Pavarde4896    5.2                 5                   
Vardas3708     Pavarde3708    5.2                 5.4                 
Vardas4719     Pavarde4719    5.2                 4.6                 
Vardas147      Pavarde147     5.2                 5                   
Vardas4716     Pavarde4716    5.2                 5.4                 
Vardas2153     Pavarde2153    5.2                 6.2                 
Vardas8982     Pavarde8982    5.2                 5.4                 
Vardas8995     Pavarde8995    5.2                 5.4                 
Vardas7559     Pavarde7559    5.2                 5.4                 
Vardas4217     Pavarde4217    5.2                 5.8                 
Vardas7553     Pavarde7553    5.2                 5.4                 
Vardas1610     Pavarde1610    5.2                 6.2                 
Vardas6578     Pavarde6578    5.2                 5.4                 
Vardas7951     Pavarde7951    5.2                 4.6                 
Vardas93       Pavarde93      5.2                 5.4                 
Vardas8415     Pavarde8415    5.2                 5                   
Vardas6720     Pavarde6720    5.2                 4.6                 
Vardas1404     Pavarde1404    5.2                 5                   
Vardas4610     Pavarde4610    5.2                 5                   
Vardas7392     Pavarde7392    5.2                 5.8                 
Vardas1762     Pavarde1762    5.2                 5.4                 
Vardas9055     Pavarde9055    5.2                 5.4                 
Vardas1592     Pavarde1592    5.2                 5                   
Vardas6111     Pavarde6111    5.2                 5                   
Vardas8460     Pavarde8460    5.2                 6.2                 
Vardas4838     Pavarde4838    5.2                 5                   
Vardas6322     Pavarde6322    5.2                 5.4                 
Vardas4044     Pavarde4044    5.2                 5.4                 
Vardas6390     Pavarde6390    5.2                 5                   
Vardas5650     Pavarde5650    5.2                 5.4                 
Vardas3090     Pavarde3090    5.2                 5.4                 
Vardas7816     Pavarde7816    5.2                 5.4                 
Vardas7258     Pavarde7258    5.2                 5.4                 
Vardas5323     Pavarde5323    5.2                 4.6                 
Vardas8623     Pavarde8623    5.2                 4.6                 
Vardas2098     Pavarde2098    5.2                 5.4                 
Vardas3119     Pavarde3119    5.2                 4.6                 
Vardas7202     Pavarde7202    5.2                 5.6                 
Vardas2724     Pavarde2724    5.2                 5.2                 
Vardas2522     Pavarde2522    5.2                 5.2                 
Vardas6197     Pavarde6197    5.2                 4.8                 
Vardas3825     Pavarde3825    5.2                 5.6                 
Vardas169      Pavarde169     5.2                 5.2                 
Vardas5471     Pavarde5471    5.2                 6                   
Vardas9299     Pavarde9299    5.2                 6                   
Vardas914      Pavarde914     5.2                 5.6                 
Vardas3562     Pavarde3562    5.2                 5.2                 
Vardas9251     Pavarde9251    5.2                 6                   
Vardas8835     Pavarde8835    5.2                 4.8                 
Vardas6823     Pavarde6823    5.2                 6                   
Vardas5810     Pavarde5810    5.2                 6                   
Vardas5631     Pavarde5631    5.2                 5.6                 
Vardas641      Pavarde641     5.2                 6                   
Vardas3592     Pavarde3592    5.2                 5.2                 
Vardas5392     Pavarde5392    5.2                 5.6                 
Vardas61       Pavarde61      5.2                 5.2                 
Vardas1101     Pavarde1101    5.2                 5.2                 
Vardas8902     Pavarde8902    5.2                 4.8                 
Vardas1088     Pavarde1088    5.2                 5.2                 
Vardas2622     Pavarde2622    5.2                 5.2                 
Vardas3977     Pavarde3977    5.2                 5.6                 
Vardas6604     Pavarde6604    5.2                 6                   
Vardas5165     Pavarde5165    5.2                 5.6                 
Vardas3697     Pavarde3697    5.2                 5.6                 
Vardas8569     Pavarde8569    5.2                 6.4                 
Vardas5195     Pavarde5195    5.2                 4.4                 
Vardas5566     Pavarde5566    5.2                 5.2                 
Vardas8298     Pavarde8298    5.2                 5.6                 
Vardas5085     Pavarde5085    5.2                 4.8                 
Vardas4052     Pavarde4052    5.2                 5.2                 
Vardas6238     Pavarde6238    5.2                 5.2                 
Vardas6288     Pavarde6288    5.2                 4.8                 
Vardas1856     Pavarde1856    5.2                 5.2                 
Vardas3833     Pavarde3833    5.2                 4.8                 
Vardas8284     Pavarde8284    5.2                 4.8                 
Vardas4257     Pavarde4257    5.2                 5.2                 
Vardas7122     Pavarde7122    5.2                 4.4                 
Vardas4872     Pavarde4872    5.2                 5.2                 
Vardas6190     Pavarde6190    5.2                 5.2                 
Vardas1002     Pavarde1002    5.2                 5.2                 
Vardas6786     Pavarde6786    5.2                 5.2                 
Vardas4945     Pavarde4945    5.2                 4.8                 
Vardas9796     Pavarde9796    5.2                 5.6                 
Vardas1597     Pavarde1597    5.2                 4.8                 
Vardas424      Pavarde424     5.2                 5.6                 
Vardas7404     Pavarde7404    5.2                 4.8                 
Vardas558      Pavarde558     5.2                 4.8                 
Vardas8806     Pavarde8806    5.2                 4.8                 
Vardas2851     Pavarde2851    5.2                 4.8                 
Vardas6945     Pavarde6945    5.2                 4.8                 
Vardas3946     Pavarde3946    5.2                 4.4                 
Vardas7254     Pavarde7254    5.2                 4.8                 
Vardas7212     Pavarde7212    5.2                 5.2                 
Vardas5115     Pavarde5115    5.2                 4.8                 
Vardas7999     Pavarde7999    5.2                 5.2                 
Vardas94       Pavarde94      5.2                 4.8                 
Vardas5794     Pavarde5794    5.2                 4.8                 
Vardas6492     Pavarde6492    5.2                 4.8                 
Vardas3150     Pavarde3150    5.2                 5.2                 
Vardas8507     Pavarde8507    5.2                 5.2                 
Vardas9953     Pavarde9953    5.2                 5.2                 
Vardas9834     Pavarde9834    5.2                 5                   
Vardas9518     Pavarde9518    5.2                 4.6                 
Vardas5677     Pavarde5677    5.2                 5                   
Vardas3906     Pavarde3906    5.2                 5                   
Vardas8692     Pavarde8692    5.2                 5.4                 
Vardas3412     Pavarde3412    5.2                 5                   
Vardas5599     Pavarde5599    5.2                 4.6                 
Vardas6515     Pavarde6515    5.2                 4.6                 
Vardas3873     Pavarde3873    5.2                 5.8                 
Vardas2496     Pavarde2496    5.2                 5                   
Vardas2616     Pavarde2616    5.2                 5.8                 
Vardas1829     Pavarde1829    5.2                 5.4                 
Vardas6125     Pavarde6125    5.2                 5.4                 
Vardas5782     Pavarde5782    5.2                 5.4                 
Vardas6552     Pavarde6552    5.2                 5.8                 
Vardas5802     Pavarde5802    5.2                 5                   
Vardas9711     Pavarde9711    5.2                 4.6                 
Vardas9541     Pavarde9541    5.2                 5.4                 
Vardas6778     Pavarde6778    5.2                 4.6                 
Vardas8936     Pavarde8936    5.2                 5.4                 
Vardas8946     Pavarde8946    5.2                 5.4                 
Vardas2563     Pavarde2563    5.2                 5                   
Vardas4129     Pavarde4129    5.2                 5                   
Vardas5899     Pavarde5899    5.2                 5.4                 
Vardas2623     Pavarde2623    5.2                 5                   
Vardas3954     Pavarde3954    5.2                 5.4                 
Vardas9891     Pavarde9891    5.2                 5.4                 
Vardas5915     Pavarde5915    5.2                 5                   
Vardas4150     Pavarde4150    5.2                 5.4                 
Vardas5570     Pavarde5570    5.2                 5.4                 
